colorblindagent,1
strongagent,0.46591030410212675
lazyagent,0.5268428257362421
lyingagent1,0.5120578073998947
lyingagent2,0.40841839986629713
lyingagent3,0.39462933582826715
lyingagent4,0.48329940014546136
lyingagent5,0.5141732264498428
