strongagent,1
lazyagent,0.4917588738088776
colorblindagent,0.6368694559054399
lyingagent1,0.35920761493679093
lyingagent2,0.49219076346178897
lyingagent3,0.5102808115813191
lyingagent4,0.4052298560918551
lyingagent5,0.5846149582556954
