lazyagent,1
strongagent,0.4888482487348288
colorblindagent,0.6319219051796738
lyingagent1,0.36379269347320475
lyingagent2,0.4877294608101535
lyingagent3,0.5115784460436267
lyingagent4,0.4047845159349043
lyingagent5,0.5873308762966699
